,tags,id,"title "
7729,"['Indie', 'Rogue-like', 'Replay Value', 'Difficult', 'Pixel Graphics', 'Moddable', 'Great Soundtrack', 'Singleplayer', 'Action', 'Adventure', '2D', 'Local Co-Op', 'Dungeon Crawler', 'Dark', 'Atmospheric', 'Gore', 'Twin Stick Shooter', 'Horror', 'Procedural Generation', 'Psychological Horror']",570660.0,The Binding of Isaac: Afterbirth+
7730,"['Action', 'Indie']",431340.0,Taimumari: Sweet Legend
7731,"['Indie', 'Simulation', 'Racing', 'Isometric', 'Difficult']",575400.0,Try Hard Parking
7732,"['Indie', 'Racing', 'Casual', 'Action', 'Simulation', 'Sports', 'Comedy', 'Dark Humor', 'Parody', 'Memes', 'Difficult']",575470.0,LSDriver
7733,"['Action', 'Adventure', 'Indie', 'Simulation']",574770.0,Infinitum - Soundtracks
7734,"['Action', 'Adventure', 'Indie', 'Simulation']",555670.0,Infinitum
7735,"['Simulation', 'Strategy', 'Indie', 'Action', 'Sandbox', 'Space']",573160.0,Space Engineers Deluxe
7736,"['Strategy', 'Adventure', 'Indie', 'Casual', 'Simulation']",576600.0,Moon Colonization Project: Pro Edition
7737,"['Adventure', 'Indie', 'Female Protagonist', 'Point & Click', 'Pixel Graphics', 'Narration', 'Short']",544970.0,Milkmaid of the Milky Way
7738,"['Design & Illustration', 'Web Publishing']",453240.0,RPG Maker MV - RM2K Hero Character Pack
7739,"['Indie', 'Casual', 'Action', 'Adventure']",565650.0,SWAM
7740,"['RPG', 'Indie', 'RPGMaker']",497560.0,Crimson Sword Saga: The Peloran Wars
7741,"['Indie', 'RPG', 'RPGMaker', 'Female Protagonist', 'JRPG', 'Anime', 'Singleplayer', 'Adventure', 'Story Rich', 'Hand-drawn', 'Magic', 'Turn-Based', 'Exploration', 'Fantasy', 'Strategy', 'Retro', 'Controller', 'Classic']",568830.0,Witch of Ice Kingdom Ⅱ
7742,"['Casual', 'Indie', 'Adventure', 'Memes', 'Puzzle', 'Psychological Horror']",575130.0,Danko and treasure map
7743,"['Indie', 'Adventure', 'Platformer', '2D', 'Difficult']",524940.0,Javva Juice
7744,"['Racing', 'Sports', 'Memes', 'Atmospheric', 'Great Soundtrack', 'Simulation']",566990.0,Russian Car Driver
7745,"['Strategy', 'Adventure', 'Indie', 'Casual']",574972.0,Vex - World 4 Unlock
7746,"['Action', 'Adventure', 'Indie', 'Cute', 'Pixel Graphics']",573520.0,Crowtel Renovations
7747,"['Comedy', 'Dark Humor', 'Memes', 'Adventure', 'Anime', 'Visual Novel']",575650.0,Lily's Day Off
7748,"['Indie', 'Horror']",569760.0,Last Answer
7749,"['Early Access', 'Sports', 'Strategy', 'Action', 'Indie', 'Casual', 'RPG']",563410.0,Necroball
7750,"['Indie', 'Simulation', 'Free to Play']",578270.0,World of Guns:Aircraft Guns
7751,"['Adventure', 'Indie', 'RPG', 'RPGMaker']",545700.0,The Land of Dasthir
7752,"['Action', 'Simulation']",576210.0,Soda Drinker Pro - Soundtrack
7753,"['Indie', 'Puzzle', '2D']",511920.0,Reproduction Man
7754,"['Adventure', 'Casual', 'Visual Novel', 'Otome', 'Anime']",534980.0,Never Forget Me
7755,"['Adventure', 'Casual']",538750.0,Never Forget Me MP3+Wallpapers
7756,"['Racing', 'Adventure', 'Action', 'Indie']",559960.0,Power Hover
7757,"['Racing', 'Action', 'Indie', '4 Player Local', 'Local Multiplayer', 'Great Soundtrack']",559870.0,PAKO - Car Chase Simulator
7758,"['Adventure', 'Indie', 'Free to Play', 'Casual', 'Simulation', 'Strategy', 'Sports', 'Anime']",577402.0,Pixel Puzzles Ultimate - Puzzle Pack: PP2 Anime
7759,"['Strategy', 'Free to Play', 'Indie', 'Casual', 'Simulation', 'Sports']",577403.0,Pixel Puzzles Ultimate - Puzzle Pack: PP2 Birds
7760,"['Strategy', 'Free to Play', 'Indie', 'Casual', 'Simulation', 'Sports']",577405.0,Pixel Puzzles Ultimate - Puzzle Pack: PP2 Space
7761,"['Adventure', 'Indie', 'Horror', 'Point & Click', 'Gore', 'Atmospheric', 'Hand-drawn']",538070.0,Bad Dream: Coma
7762,"['Action', 'Indie', 'Violent', ""Shoot 'Em Up"", 'Arcade', 'Retro', 'On-Rails Shooter', 'Fast-Paced', 'Ninja', 'Difficult', 'Gun Customization', 'Post-apocalyptic']",502540.0,Cold Vengeance
7763,"['Action', 'Adventure', 'Indie', 'Exploration']",493710.0,Laraan
7764,"['Massively Multiplayer', 'Strategy', 'Indie', 'RPG', 'City Builder', 'Sandbox', '4X', 'Simulation', 'Fantasy', 'Grand Strategy', 'Economy', 'Resource Management', 'Building', 'MMORPG']",559310.0,Illyriad - Grand Strategy MMO
7765,"['Action', 'Indie', 'Great Soundtrack', 'Retro']",574020.0,99Vidas - Soundtrack
7766,"['Early Access', 'Action', 'Indie', 'Sports', 'Strategy', 'Local Multiplayer', 'Magic', 'Physics']",572220.0,MageQuit
7767,"['Adventure', 'Casual', 'Hidden Object']",569150.0,Dark Cases: The Blood Ruby Collector's Edition
7768,"['Strategy', 'Multiplayer', 'Real-Time', 'Singleplayer', 'Space', 'RTS']",578670.0,Conquest: Frontier Wars
7769,"['Indie', 'Visual Novel', 'Anime', 'Story Rich']",444170.0,Unhack 2
7770,['Indie'],444610.0,Unhack 2 - Digital soundtrack
7771,['Indie'],444611.0,Unhack 2 - Digital artbook
7772,"['Action', 'Indie', 'Action-Adventure', 'Puzzle-Platformer', 'Platformer', 'Difficult', '2D']",347290.0,Rise &amp; Shine
7773,['Simulation'],576930.0,Professional Farmer 2017 - Cattle &amp; Cultivation
7774,"['Action', 'Indie', 'Zombies', 'Co-op']",512490.0,Zombie Estate 2
7775,"['Action', 'Indie', 'Casual', 'Zombies', 'Platformer', 'Arcade', '2D', 'Singleplayer', 'Gun Customization']",314590.0,room13
7776,"['Strategy', 'RPG', 'Indie']",578480.0,Fantasy Grounds - Cyberpunk 1 (Token Pack)
7777,"['Strategy', 'RPG', 'Indie']",577590.0,Fantasy Grounds - Drow (Token Pack)
7778,"['Strategy', 'RPG', 'Indie']",579790.0,Fantasy Grounds - Townsfolk 2 (Token Pack)
7779,"['Casual', 'Indie', 'Strategy']",574170.0,Love Engine
7780,"['Massively Multiplayer', 'Simulation', 'Sports', 'Free to Play']",496436.0,Fishing Planet: Salmon Star Pack
7781,"['Massively Multiplayer', 'Simulation', 'Sports', 'Free to Play']",496437.0,Fishing Planet: Trout Triumph Pack
7782,"['Strategy', 'Action', 'Adventure', 'RPG', 'Indie', 'Simulation']",581080.0,Waste Walkers Subsistence
7783,"['Massively Multiplayer', 'Simulation', 'Sports', 'Free to Play']",496438.0,Fishing Planet: Winter Pike Pack
7784,"['Free to Play', 'Massively Multiplayer', 'Simulation', 'Sports']",496434.0,Fishing Planet: Bass Boss Pack
7785,"['Massively Multiplayer', 'Simulation', 'Sports', 'Free to Play']",496435.0,Fishing Planet: Catfish Combat Pack
7786,"['Action', 'Indie', 'Adventure', ""Beat 'em up"", 'Pixel Graphics', 'RPG', 'Fighting', '2D', 'Co-op', 'Side Scroller']",498500.0,I Am The Hero
7787,"['Action', 'Indie', 'Horror']",575870.0,Call to 10
7788,"['Action', 'Indie', 'Top-Down Shooter', 'Twin Stick Shooter', 'Horror']",575000.0,Hellphobia
7789,"['Indie', 'Action', 'Adventure']",581720.0,Way of Hero
7790,"['Casual', 'Adventure', 'Hidden Object']",569900.0,Timeless: The Forgotten Town Collector's Edition
7791,"['Casual', 'Simulation']",509702.0,Rocksmith® 2014 Edition – Remastered – blink-182 - “First Date”
7792,"['Casual', 'Simulation']",509703.0,Rocksmith® 2014 Edition – Remastered – blink-182 - “Feeling This”
7793,"['Early Access', 'Action', 'Indie']",576480.0,Drunken Fight Simulator
7794,"['Strategy', 'Turn-Based Strategy', 'Turn-Based', 'Hex Grid', '2D']",411120.0,Galaxy Admirals
7795,"['Strategy', 'RPG', 'Indie', 'Singleplayer', 'Fantasy', 'Magic', 'Difficult', 'GameMaker']",364740.0,Magi
7796,"['Casual', 'Indie', 'Puzzle', '2D', 'Difficult']",576010.0,SQR🔲
7797,"['Early Access', 'Adventure', 'Indie', 'Casual', 'Space', 'Mystery', 'Sci-fi', 'Atmospheric', 'Singleplayer', 'Exploration', 'Story Rich', 'First-Person', 'Funny', 'Female Protagonist']",552880.0,STARDROP
7798,"['Simulation', 'Racing', 'Sports']",563790.0,Ride 2 Free Bikes Pack 3
7799,"['Indie', 'Casual', 'Strategy']",575800.0,Arizona Rose and the Pharaohs' Riddles
7800,"['Indie', 'Adventure', 'Action', 'Simulation', 'Psychedelic', 'Arcade', 'Sandbox']",391300.0,Double Cubes
7801,"['Casual', 'Indie', 'Action', 'Adventure', 'Strategy', 'Arcade', 'Shooter', 'Retro']",575880.0,1979 Invasion Earth
7802,"['Sports', 'Simulation']",545130.0,Pro Basketball Manager 2017
7803,"['Strategy', 'World War I', 'Board Game']",449460.0,Commands &amp; Colors: The Great War
7804,['Strategy'],573790.0,Imperium Galactica
7805,"['Strategy', 'Space', '4X', 'Classic']",490370.0,Imperium Galactica II
7806,"['Action', 'Adventure', 'RPG', 'Indie', 'Local Co-Op', 'CRPG', 'Dark Fantasy', '4 Player Local', 'Isometric', 'Female Protagonist', 'Local Multiplayer', 'Magic', 'Class-Based', 'Atmospheric', 'Loot', 'Episodic', 'Turn-Based Combat', 'Zombies', 'Party-Based RPG', 'Turn-Based Tactics']",549750.0,Eon Altar: Episode 3 - The Watcher in the Dark
7807,"['Early Access', 'RPG', 'Indie', 'Casual', 'Card Game', 'Multiplayer', 'Singleplayer']",404070.0,Lords of New York
7808,"['Indie', 'Casual', 'Platformer']",539450.0,Crab Dub
7809,"['4X', 'Strategy', 'Turn-Based Strategy', 'Indie', 'Turn-Based Combat', 'Space', 'Sci-fi', 'Turn-Based', 'Turn-Based Tactics']",464880.0,Stars in Shadow
7810,"['Adventure', 'Casual', 'Hidden Object', 'Point & Click', 'Puzzle', 'Indie', 'Fantasy', 'Family Friendly', 'Female Protagonist', 'Story Rich', '2D', 'Singleplayer', 'Horror', 'Great Soundtrack', 'Atmospheric', 'Mystery']",558340.0,Faces of Illusion: The Twin Phantoms
7811,"['Perma Death', 'Psychological Horror', 'Anime']",555810.0,Quicken WillMaker Plus 2017
7812,"['Early Access', 'Indie', 'Sports', 'Casual', 'Action', 'PvP', 'Competitive']",513310.0,Aviators
7813,"['Casual', 'Indie']",550580.0,Sticker Craft
7814,['Indie'],576700.0,Hollow Halls
7815,"['Adventure', 'Indie', 'Casual', 'Simulation', 'RPG', 'Strategy', 'RPGMaker']",461370.0,Midnight's Blessing 2
7816,"['Action', 'Indie']",533630.0,Fight Me Bro!
7817,"['Early Access', 'Indie', 'RPG', 'RPGMaker']",535350.0,Elderine: Dreams to Destiny
7818,"['Early Access', 'RPG', 'Indie']",530080.0,Super Toaster X: Learn Japanese RPG
7819,"['RPG', 'Indie', 'Casual', '2D', 'JRPG']",554690.0,Rotation Phonology: Break
7820,"['RPG', 'Indie']",579140.0,Elderine: Dreams to Destiny Soundtrack
7821,"['Indie', 'Casual']",575700.0,Fruit Arranger
7822,"['Adventure', 'RPG', 'Simulation', 'Strategy']",575690.0,PARKAN: THE IMPERIAL CHRONICLES
7823,"['Indie', 'Casual', 'Simulation']",565351.0,FourChords Guitar Karaoke - Lady Antebellum
7824,"['Strategy', 'RPG', 'Indie']",583720.0,Fantasy Grounds - Humanoid Monsters (Token Pack)
7825,"['Strategy', 'RPG', 'Indie', 'Turn-Based', 'Fantasy', 'Online Co-Op', 'Software', 'Party-Based RPG', 'Utilities']",585120.0,Fantasy Grounds - D&amp;D Lair Assault: Forge of the Dawn Titan
7826,"['Casual', 'Indie']",582280.0,PIGMENTUM
7827,"['Action', 'Indie', 'Tower Defense']",557830.0,My Pet Rock
7828,"['Action', 'Indie', 'Swordplay', '2D', 'Physics', 'Retro', 'Multiple Endings', '2D Fighter']",512150.0,Swordlord
7829,"['Action', 'Indie', 'Casual', 'Sports', 'Local Multiplayer']",458170.0,SpiritSphere
7830,"['Indie', 'Casual', 'Runner', 'Cute', 'Difficult', 'Anime']",579230.0,Alpacapaca Dash
7831,"['Sports', 'Indie']",552370.0,Riders of Asgard
7832,"['Horror', 'Survival Horror', 'First-Person', 'Atmospheric', 'Gore', 'Singleplayer', 'Zombies', 'Psychological Horror', 'Violent', 'Action', 'Puzzle', 'Survival', 'Adventure', 'Story Rich', 'VR', 'Exploration', 'FPS', 'Shooter', 'Classic', 'Multiplayer']",418370.0,RESIDENT EVIL 7 biohazard / BIOHAZARD 7 resident evil
7833,"['Adventure', 'Gore', 'Action', 'Violent']",583810.0,RESIDENT EVIL 7 biohazard - Original Soundtrack
7834,"['Indie', 'Casual', 'Free to Play']",584050.0,Raygun Commando - Thank You Pack
7835,"['Utilities', 'Video Production', 'Photo Editing', 'Software Training', 'Design & Illustration']",501650.0,CyberLink ColorDirector 5 Ultra
7836,"['Casual', 'Adventure', 'Point & Click', 'Arcade']",549190.0,Fetch™
7837,"['Strategy', 'Indie', 'Casual', 'Simulation', 'Sports']",438950.0,Pure Hold'em - Lucha Libre Card Deck
7838,"['Action', 'RPG', 'Indie']",584381.0,Crypt of the NecroDancer: AMPLIFIED OST - FamilyJules and A_Rival
7839,"['Audio Production', 'Video Production', 'Utilities', 'Software Training']",501660.0,CyberLink AudioDirector 7 Ultra
7840,"['Free to Play', 'Casual', 'RPG', 'Indie', 'Action', 'Adventure']",553030.0,Tiles &amp; Tales
7841,"['Action', 'RPG', 'Indie']",584382.0,Crypt of the NecroDancer: AMPLIFIED OST - Virt and Girlfriend Records
7842,"['Action', 'RPG', 'Indie']",584383.0,Crypt of the NecroDancer: AMPLIFIED OST - OC ReMix
7843,"['Action', 'RPG', 'Indie']",584380.0,Crypt of the NecroDancer: AMPLIFIED OST - Danny Baranowsky
7844,"['Indie', 'Action', 'RPG', 'Rogue-like', 'Rhythm', 'Great Soundtrack']",554000.0,Crypt of the NecroDancer: AMPLIFIED
7845,"['Action', 'RPG', 'Violent', 'Cyberpunk']",555450.0,Deus Ex: Breach™
7846,"['Adventure', 'Action']",525000.0,Watch_Dogs® 2 - T-Bone Pack
7847,"['Casual', 'Simulation']",509705.0,Rocksmith® 2014 Edition – Remastered – OneRepublic - “Counting Stars”
7848,"['Casual', 'Simulation']",509709.0,Rocksmith® 2014 Edition – Remastered – Variety Song Pack VII
7849,"['Casual', 'Simulation']",509706.0,Rocksmith® 2014 Edition – Remastered – The Calling - “Wherever You Will Go”
7850,"['Casual', 'Simulation']",509707.0,Rocksmith® 2014 Edition – Remastered – Modern English - “I Melt With You”
7851,"['Casual', 'Simulation']",509708.0,Rocksmith® 2014 Edition – Remastered – Rage Against the Machine - “Take the Power Back”
7852,"['Early Access', 'Action', 'Indie', 'Casual']",508520.0,MiniBotz
7853,"['Indie', 'Casual', 'Music', 'Soundtrack']",578070.0,Corona Blossom Soundtrack
7854,"['Casual', 'Indie', 'Strategy', 'Adventure', 'Puzzle']",427780.0,PERFECT ANGLE: The puzzle game based on optical illusions
7855,"['Indie', 'Casual', 'Action']",575920.0,Felix Jumpman
7856,"['Adventure', 'Indie', 'Visual Novel']",573050.0,Wojdan - وجدان
7857,"['Indie', 'Adventure', 'Casual']",576960.0,Out Of The Box
7858,"['Indie', 'Casual']",570360.0,Tricky Towers - Galaxy Bricks
7859,['Simulation'],563890.0,Bus Simulator 16 - Mercedes-Benz Citaro Pack
7860,"['Adventure', 'Indie', 'Point & Click', 'Female Protagonist']",430410.0,Memoranda
7861,"['Adventure', 'Casual', 'Hidden Object']",557720.0,Love Chronicles: The Spell Collector's Edition
7862,"['RPG', 'Adventure', 'Indie', 'Rogue-like', 'Procedural Generation', 'Dungeon Crawler', 'Loot', 'Rogue-lite', '2D', 'Pixel Graphics']",462200.0,Dungetris
7863,"['Action', 'Indie']",560510.0,High Noon Revolver
7864,"['Strategy', 'Sports', 'Indie', 'Casual', 'Simulation']",439830.0,Pure Chess - Sci-Fi Game Pack
7865,"['Action', 'Strategy', 'World War II', 'FPS']",514080.0,Deadly Dozen
7866,"['Early Access', 'Free to Play', 'Strategy', 'Simulation', 'Casual', 'RPG', 'Multiplayer', 'Indie', 'Clicker', 'Singleplayer', 'Adventure', 'Action', 'Card Game', 'Funny', '2D']",547680.0,Guild Quest
7867,"['Casual', 'Racing', 'Indie']",571080.0,FormulaNext
7868,"['Action', 'Adventure', 'Indie', 'Casual', 'Platformer', 'Great Soundtrack', 'Arcade', 'Steampunk', '2D', 'Sci-fi', 'Minimalist', 'Funny', 'Atmospheric', 'Singleplayer', 'Cartoony', 'Stylized', 'Dark', 'Gore', 'Assassin', 'Abstract']",579750.0,Cavern escape - Soundtrack.
7869,"['Action', 'RPG']",525430.0,Tales of Berseria™ - Adventure Items Super Pack
7870,"['Action', 'RPG']",565210.0,Tales of Berseria™ - Adventure Item Pack 1
7871,"['Action', 'RPG']",528057.0,"Tales of Berseria™ - Japanese, Fairy, and Menagerie Costumes Set"
7872,"['Adventure', 'Indie', 'Casual']",571210.0,OneShot OST
7873,"['RPG', 'Strategy', 'Visual Novel', 'Anime', 'JRPG']",445430.0,Seinarukana -The Spirit of Eternity Sword 2-
7874,"['Adventure', 'RPG']",465040.0,Seinarukana Soundtrack
7875,"['Free to Play', 'Adventure', 'Action', 'Sports', 'Simulation']",582170.0,theHunter - Deer Hunter
7876,"['Adventure', 'Action', 'Simulation', 'Sports', 'Free to Play']",582172.0,theHunter - Stealth Hunter
7877,"['Action', 'Adventure', 'Simulation', 'Sports', 'Free to Play']",582171.0,theHunter - Duck Hunter
7878,"['Action', 'Indie', 'Casual']",469050.0,Frederic Resurrection of Music Director's Cut: Soundtrack
7879,"['Strategy', 'Indie', 'Adventure', 'Tower Defense', 'Singleplayer', 'Top-Down', 'Isometric', 'RTS', 'Survival', 'Difficult', 'Real-Time', 'Free to Play', 'Rogue-like', 'Classic']",575460.0,My Super Tower 2
7880,"['Adventure', 'RPG', 'Indie']",584620.0,Unhappy Ever After -Android APK
7881,['Simulation'],512311.0,TS Marketplace: BR Porthole Coach Pack 01 Add-On
7882,['Simulation'],512312.0,TS Marketplace: BR Porthole Coach Pack 02 Add-On
7883,"['Early Access', 'Indie', 'Adventure', 'Action', 'Puzzle']",553740.0,Echo Lake
7884,"['Early Access', 'Adventure', 'Action', 'Indie', 'Medieval', 'Sandbox', 'Action-Adventure', 'Minimalist', 'RPG', 'Swordplay']",505060.0,Warcube
7885,['Simulation'],555531.0,A-10C: Basic Flight Training Campaign
7886,"['Action', 'Indie', 'Aliens', 'Arcade', 'Female Protagonist', '2D', 'Singleplayer', 'Cartoony', 'Retro', 'Pixel Graphics', 'Colorful', 'Cartoon', 'Controller', 'Level Editor', 'Bullet Hell', 'Cute', 'Funny', 'Sci-fi', 'Great Soundtrack']",514340.0,Aliens Go Home Run
7887,"['RPG', 'Indie', 'Strategy', 'Utilities', 'Turn-Based', 'Fantasy', 'Story Rich', 'Online Co-Op', 'Software', 'Party-Based RPG']",587230.0,Fantasy Grounds - One Night at the Red Vampire (5E)
7888,"['Strategy', 'RPG', 'Indie', 'Software', 'Utilities']",584390.0,Fantasy Grounds - Darkwoulfe's: Prisoner of the Drow Supplement (Token Pack)
7889,"['RPG', 'Indie', 'Strategy', 'Utilities', 'Turn-Based', 'Fantasy', 'Story Rich', 'Online Co-Op', 'Software', 'Party-Based RPG']",587150.0,Fantasy Grounds - Gauntlet of Spiragos (5E)
7890,"['Adventure', 'Casual', 'Hidden Object']",551150.0,Labyrinths of the World: Shattered Soul Collector's Edition
7891,"['Massively Multiplayer', 'Free to Play', 'MMORPG']",539650.0,TwelveSky 2 Classic
7892,"['Strategy', 'RPG', 'Indie']",585930.0,Fantasy Grounds - Interface Zero: Jericho Rose (Savage Worlds)
7893,"['Strategy', 'RPG', 'Indie']",585980.0,Fantasy Grounds - B03: It All Falls Down (PFRPG)
7894,"['Casual', 'Indie', 'Singleplayer', 'Cute']",581760.0,True or False 2
7895,"['Action', 'Adventure', 'Indie', 'Casual']",575760.0,Project: R.E.B.O.O.T 2
7896,"['Early Access', 'Action', 'Indie', 'Adventure', 'Space', 'Rogue-lite']",545840.0,Convicted Galaxy
7897,"['Action', 'Adventure', 'RPG']",569310.0,Hero Game Soundtrack
7898,"['Action', 'Indie', 'Platformer', '2D', 'Female Protagonist', 'Lovecraftian', 'Hand-drawn', 'Singleplayer', 'Shooter', ""Shoot 'Em Up"", 'Fantasy', 'Anime']",514810.0,Eldritch Hunter
7899,"['Action', 'Indie', 'Strategy', 'Pixel Graphics', 'Post-apocalyptic']",586310.0,Gunman Taco Truck
7900,"['Action', 'Indie', 'Pixel Graphics', 'Local Multiplayer', 'Co-op', 'Arcade', 'Competitive']",524240.0,STONEBOND: The Gargoyle's Domain
7901,"['Action', 'Indie', 'Fast-Paced', 'Arcade', 'Great Soundtrack', 'Pixel Graphics', 'Retro']",586350.0,UBERMOSH:WRAITH
7902,"['RPG', 'Indie', 'Casual', 'Adventure', 'Anime']",504660.0,Tears Revolude
7903,"['Action', 'Indie', 'Great Soundtrack', 'Steampunk', 'Platformer', '3D Platformer', 'Singleplayer', 'Atmospheric', 'Adventure', 'Controller', 'Side Scroller', 'Action-Adventure']",528430.0,Wells
7904,"['Free to Play', 'Simulation', 'Sports', 'Action', 'Adventure', 'Hunting']",584970.0,theHunter: Extra Equipment
7905,"['Action', 'Indie', 'Casual']",586490.0,Slash it 2 - Electronic Music Pack
7906,"['Action', 'Indie', 'Adventure', 'Platformer', 'Anime', 'Fantasy', 'Side Scroller', 'Cute', 'Difficult']",566750.0,Crimson Trigger
7907,"['Action', 'Indie']",533310.0,Wells - Soundtrack
7908,"['Indie', 'Adventure', 'Dating Sim', 'Visual Novel', 'Anime', 'Cute', 'Drama']",543930.0,Koi Musubi
7909,['Simulation'],326035.0,TS Marketplace: Hbins 292 Wagon Pack Add-On
7910,['Simulation'],513105.0,TS Marketplace: Tamns 893 Wagon Pack Add-On
7911,"['Indie', 'Adventure', 'Simulation']",513480.0,Geo
7912,"['RPG', 'Action']",528058.0,Tales of Berseria™ - Attachment Set
7913,"['Casual', 'Simulation']",509711.0,Rocksmith® 2014 Edition – Remastered – Evanescence - “Going Under”
7914,"['Casual', 'Simulation']",509710.0,Rocksmith® 2014 Edition – Remastered – Evanescence - “My Immortal”
7915,"['Casual', 'Simulation']",509712.0,Rocksmith® 2014 Edition – Remastered – Evanescence - “Everybody’s Fool”
7916,"['Casual', 'Simulation']",509713.0,Rocksmith® 2014 Edition – Remastered – Evanescence Song Pack
